time,open,high,low,close,volume,ret_%
2025-09-11 14:26:00+00:00,114024.2,114125.8,114024.1,114091.3,129.103,3.185643063774446
2025-09-11 14:27:00+00:00,114091.2,114091.2,113963.1,114028.1,94.266,2.6299360761108392
2025-09-11 14:28:00+00:00,114028.2,114091.5,114025.0,114080.0,59.507,3.0862840612333464
2025-09-11 14:29:00+00:00,114080.0,114125.4,114074.8,114099.9,76.053,3.26126141969052
2025-09-11 14:30:00+00:00,114099.9,114142.5,114043.3,114132.5,110.472,3.5479077456057606
2025-09-11 14:31:00+00:00,114132.4,114213.0,114108.5,114212.9,94.007,4.254851445101959
2025-09-11 14:32:00+00:00,114213.0,114257.0,114200.0,114256.9,151.563,4.641736056766543
2025-09-11 14:33:00+00:00,114257.0,114339.2,114256.8,114281.6,161.16,4.858919009223639
2025-09-11 14:34:00+00:00,114281.7,114414.5,114281.6,114385.6,162.181,5.773373545885363
2025-09-11 14:35:00+00:00,114385.5,114444.0,114372.5,114443.9,187.53,6.285995656340804
2025-09-11 14:36:00+00:00,114443.9,114461.5,114405.6,114410.3,204.486,5.990556498342681
2025-09-11 14:37:00+00:00,114410.3,114485.7,114398.4,114439.4,119.204,6.246427911966057
2025-09-11 14:38:00+00:00,114439.4,114439.5,114380.0,114380.5,81.636,5.728530102260709
2025-09-11 14:39:00+00:00,114380.5,114412.0,114370.7,114396.7,82.074,5.870973982009753
2025-09-11 14:40:00+00:00,114396.6,114405.0,114390.0,114405.0,43.438,5.943954488301095
2025-09-11 14:41:00+00:00,114405.0,114461.4,114378.3,114378.3,116.849,5.709185871677347
2025-09-11 14:42:00+00:00,114378.4,114420.0,114378.4,114419.9,37.424,6.074967686342081
2025-09-11 14:43:00+00:00,114420.0,114480.0,114419.9,114470.8,120.818,6.522522839381262
2025-09-11 14:44:00+00:00,114470.7,114531.1,114464.4,114475.0,202.481,6.559452734131055
2025-09-11 14:45:00+00:00,114475.1,114490.0,114403.7,114411.2,83.682,5.998470047217541
2025-09-11 14:46:00+00:00,114411.4,114471.5,114411.4,114471.4,75.5,6.527798538631169
2025-09-11 14:47:00+00:00,114471.4,114510.4,114471.4,114504.9,118.009,6.82235841342127
2025-09-11 14:48:00+00:00,114505.0,114526.5,114505.0,114519.4,85.464,6.949854478629058
2025-09-11 14:49:00+00:00,114519.4,114523.7,114443.1,114443.2,103.862,6.279840673882653
2025-09-11 14:50:00+00:00,114443.2,114496.1,114443.1,114454.0,72.729,6.374803260382089
2025-09-11 14:51:00+00:00,114454.1,114456.4,114370.3,114384.8,80.761,5.766339280218746
2025-09-11 14:52:00+00:00,114384.9,114400.0,114273.2,114331.3,202.311,5.295922763763006
2025-09-11 14:53:00+00:00,114331.3,114345.0,114308.6,114327.3,67.046,5.260751435429922
2025-09-11 14:54:00+00:00,114327.4,114358.7,114327.3,114335.0,52.209,5.328456242471136
2025-09-11 14:55:00+00:00,114335.0,114352.7,114273.6,114293.0,134.402,4.959157294973204
2025-09-11 14:56:00+00:00,114293.0,114331.5,114218.9,114320.9,145.026,5.204477310096767
2025-09-11 14:57:00+00:00,114320.8,114387.6,114304.3,114377.8,42.102,5.704789455635684
2025-09-11 14:58:00+00:00,114377.8,114469.9,114377.8,114451.7,69.381,6.354579746590483
2025-09-11 14:59:00+00:00,114451.7,114451.8,114400.0,114400.1,58.231,5.900869611093151
2025-09-11 15:00:00+00:00,114400.2,114448.3,114394.2,114414.1,83.465,6.023969260259054
2025-09-11 15:01:00+00:00,114414.1,114434.6,114390.8,114416.5,36.626,6.0450720572589045
2025-09-11 15:02:00+00:00,114416.5,114450.0,114400.0,114400.0,49.332,5.8999903278846855
2025-09-11 15:03:00+00:00,114400.1,114413.1,114324.5,114324.6,52.905,5.237010788805119
2025-09-11 15:04:00+00:00,114324.6,114430.0,114324.4,114430.0,53.935,6.1637752903833665
2025-09-11 15:05:00+00:00,114429.9,114481.9,114429.9,114481.9,81.987,6.620123275505652
2025-09-11 15:06:00+00:00,114481.9,114492.3,114404.8,114419.8,98.788,6.074088403133837
2025-09-11 15:07:00+00:00,114419.8,114441.8,114391.6,114421.8,58.183,6.091674067300268
2025-09-11 15:08:00+00:00,114421.9,114450.0,114400.0,114408.5,45.766,5.974729400592738
2025-09-11 15:09:00+00:00,114408.4,114447.2,114401.2,114444.5,21.123,6.291271355590933
2025-09-11 15:10:00+00:00,114444.4,114480.0,114444.4,114469.4,64.57,6.510212874464738
2025-09-11 15:11:00+00:00,114469.4,114520.7,114452.5,114520.6,179.97,6.960405877129094
2025-09-11 15:12:00+00:00,114520.6,114545.0,114511.6,114533.4,100.863,7.0729541277949615
2025-09-11 15:13:00+00:00,114533.5,114550.8,114523.4,114541.3,161.225,7.142417501253107
2025-09-11 15:14:00+00:00,114541.4,114542.5,114481.0,114489.9,73.876,6.6904659321720406
2025-09-11 15:15:00+00:00,114490.0,114523.7,114490.0,114518.9,70.097,6.945458062587395
2025-09-11 15:16:00+00:00,114519.0,114558.5,114500.1,114535.4,105.956,7.090539791961614
2025-09-11 15:17:00+00:00,114535.4,114552.9,114511.1,114552.8,44.536,7.243535070210694
2025-09-11 15:18:00+00:00,114552.9,114641.9,114552.8,114589.7,392.033,7.5679905740839715
2025-09-11 15:19:00+00:00,114589.6,114640.0,114589.6,114630.0,121.978,7.922341707040426
2025-09-11 15:20:00+00:00,114630.1,114646.8,114539.5,114559.0,105.626,7.29805062912714
2025-09-11 15:21:00+00:00,114559.0,114566.9,114480.5,114493.6,99.734,6.7229994108803925
2025-09-11 15:22:00+00:00,114493.6,114497.6,114420.4,114463.8,66.156,6.460973014798421
2025-09-11 15:23:00+00:00,114463.7,114478.9,114434.0,114464.6,54.837,6.468007280465038
2025-09-11 15:24:00+00:00,114464.6,114476.0,114425.5,114437.7,35.102,6.23148009742458
2025-09-11 15:25:00+00:00,114437.7,114520.0,114429.9,114519.9,43.487,6.9542508946707216
2025-09-11 15:26:00+00:00,114520.0,114535.4,114390.5,114391.1,115.864,5.821734122343436
2025-09-11 15:27:00+00:00,114391.1,114422.2,114324.8,114331.6,128.935,5.298560613387959
2025-09-11 15:28:00+00:00,114331.6,114358.8,114310.2,114358.8,100.384,5.537725646053371
2025-09-11 15:29:00+00:00,114358.7,114358.8,114329.9,114344.9,41.184,5.4155052800957115
2025-09-11 15:30:00+00:00,114345.0,114396.4,114344.9,114396.3,47.525,5.8674568491765555
2025-09-11 15:31:00+00:00,114396.3,114396.6,114355.6,114395.2,64.276,5.857784733884985
2025-09-11 15:32:00+00:00,114395.1,114420.1,114370.5,114417.8,48.843,6.056502738967184
2025-09-11 15:33:00+00:00,114417.8,114461.6,114370.0,114377.9,53.67,5.70566873884415
2025-09-11 15:34:00+00:00,114378.0,114457.2,114377.9,114452.8,24.869,6.364251861882275
2025-09-11 15:35:00+00:00,114452.8,114465.0,114417.1,114417.2,36.816,6.051227039717277
2025-09-11 15:36:00+00:00,114417.1,114454.0,114339.3,114339.4,29.528,5.3671447036376385
2025-09-11 15:37:00+00:00,114339.4,114369.4,114336.0,114362.5,54.627,5.570259124761501
2025-09-11 15:38:00+00:00,114362.6,114367.4,114282.9,114314.2,97.547,5.14556533513888
2025-09-11 15:39:00+00:00,114314.1,114327.9,114280.0,114296.6,56.218,4.9908114904730905
2025-09-11 15:40:00+00:00,114296.6,114300.0,114281.8,114299.9,42.372,5.019827836347801
2025-09-11 15:41:00+00:00,114299.9,114299.9,114236.9,114262.4,159.013,4.690096633224616
2025-09-11 15:42:00+00:00,114262.5,114277.0,114251.5,114255.5,91.188,4.62942609185002
2025-09-11 15:43:00+00:00,114255.6,114273.5,114234.3,114236.0,72.438,4.4579658662258215
2025-09-11 15:44:00+00:00,114236.0,114247.0,114213.0,114213.0,76.875,4.255730728310203
2025-09-11 15:45:00+00:00,114213.0,114258.5,114210.1,114210.3,79.195,4.2319900816853995
2025-09-11 15:46:00+00:00,114210.2,114210.3,114162.8,114204.6,99.223,4.181870938810839
2025-09-11 15:47:00+00:00,114204.5,114204.6,114132.9,114158.0,115.699,3.772124963729473
2025-09-11 15:48:00+00:00,114158.1,114167.8,114090.7,114144.5,235.047,3.653421730605233
2025-09-11 15:49:00+00:00,114144.5,114154.1,114041.3,114059.0,221.083,2.9016345874843807
2025-09-11 15:50:00+00:00,114059.0,114124.2,114035.6,114056.8,182.605,2.8822903569010183
2025-09-11 15:51:00+00:00,114056.8,114131.6,114053.0,114121.4,164.894,3.4503073094811487
2025-09-11 15:52:00+00:00,114121.3,114129.8,113988.0,113988.8,274.712,2.2843777752377115
2025-09-11 15:53:00+00:00,113988.8,113988.8,113926.4,113936.8,202.038,1.8271505069067384
2025-09-11 15:54:00+00:00,113936.9,114083.9,113936.8,114066.3,252.228,2.965822261692397
2025-09-11 15:55:00+00:00,114066.4,114088.3,114035.2,114059.4,93.016,2.905151720317578
2025-09-11 15:56:00+00:00,114059.3,114106.6,114038.1,114038.1,78.671,2.717864396943659
2025-09-11 15:57:00+00:00,114038.1,114096.4,114038.1,114096.4,44.989,3.2304865073990996
2025-09-11 15:58:00+00:00,114096.3,114150.0,114096.3,114136.5,80.197,3.583079073938844
2025-09-11 15:59:00+00:00,114136.4,114153.8,114122.3,114122.3,67.837,3.4582208583562313
2025-09-11 16:00:00+00:00,114122.4,114212.3,114122.3,114185.0,184.895,4.009531429978175
2025-09-11 16:01:00+00:00,114185.1,114185.1,114160.9,114185.1,45.034,4.010410713186641
2025-09-11 16:02:00+00:00,114185.1,114270.7,114185.0,114267.3,96.536,4.733181510432782
2025-09-11 16:03:00+00:00,114267.3,114296.2,114256.3,114296.2,63.714,4.987294357639671
2025-09-11 16:04:00+00:00,114296.2,114316.3,114284.8,114284.8,97.978,4.887056071890328
2025-09-11 16:05:00+00:00,114284.9,114317.0,114230.8,114252.0,76.104,4.598651179558377
2025-09-11 16:06:00+00:00,114251.9,114252.0,114150.0,114150.1,91.936,3.702661590271772
2025-09-11 16:07:00+00:00,114150.1,114204.1,114150.0,114204.0,29.82,4.17659523956071
2025-09-11 16:08:00+00:00,114204.0,114231.7,114204.0,114227.2,26.913,4.380588943892816
2025-09-11 16:09:00+00:00,114227.3,114238.3,114207.9,114237.8,28.621,4.4737929639757645
2025-09-11 16:10:00+00:00,114237.8,114306.6,114237.8,114306.6,35.543,5.07873981130591
2025-09-11 16:11:00+00:00,114306.6,114306.6,114210.8,114222.4,75.546,4.338383349893116
2025-09-11 16:12:00+00:00,114222.4,114239.4,114211.1,114220.8,25.012,4.324314818559882
2025-09-11 16:13:00+00:00,114220.7,114259.9,114220.7,114259.9,77.709,4.6681145530163
2025-09-11 16:14:00+00:00,114259.8,114261.0,114233.2,114260.8,19.451,4.676028101891383
2025-09-11 16:15:00+00:00,114260.9,114260.9,114229.9,114260.0,28.122,4.668993836224766
2025-09-11 16:16:00+00:00,114260.0,114300.0,114260.0,114299.9,26.904,5.019827836347801
2025-09-11 16:17:00+00:00,114299.9,114325.1,114281.7,114311.3,94.862,5.1200661220973664
2025-09-11 16:18:00+00:00,114311.3,114318.5,114300.0,114312.2,40.983,5.127979670972227
2025-09-11 16:19:00+00:00,114312.2,114367.1,114295.0,114367.1,78.471,5.610706152344713
2025-09-11 16:20:00+00:00,114367.0,114399.0,114319.5,114386.8,60.408,5.783924944385399
2025-09-11 16:21:00+00:00,114386.9,114412.6,114339.1,114344.9,66.651,5.4155052800957115
2025-09-11 16:22:00+00:00,114344.9,114371.0,114344.9,114367.1,44.79,5.610706152344713
2025-09-11 16:23:00+00:00,114367.1,114387.1,114367.1,114375.6,26.976,5.685445225052543
2025-09-11 16:24:00+00:00,114375.6,114378.3,114296.7,114307.5,32.797,5.086653360180771
2025-09-11 16:25:00+00:00,114307.5,114354.6,114307.5,114354.5,18.678,5.499916468095112
2025-09-11 16:26:00+00:00,114354.6,114386.4,114349.0,114386.3,26.611,5.779528528343736
2025-09-11 16:27:00+00:00,114386.4,114386.4,114319.8,114329.7,25.74,5.281854232429772
2025-09-11 16:28:00+00:00,114329.7,114338.5,114309.1,114335.8,22.501,5.335490508137752
2025-09-11 16:29:00+00:00,114335.8,114335.8,114303.9,114303.9,24.856,5.0549991646808845
2025-09-11 16:30:00+00:00,114304.0,114384.8,114304.0,114384.8,25.948,5.766339280218746
2025-09-11 16:31:00+00:00,114384.8,114412.0,114337.2,114337.3,113.137,5.348679756262742
2025-09-11 16:32:00+00:00,114337.2,114383.1,114336.8,114364.9,31.769,5.591361921761351
2025-09-11 16:33:00+00:00,114365.0,114375.0,114342.2,114353.4,14.886,5.490244352803542
2025-09-11 16:34:00+00:00,114353.5,114368.5,114313.8,114313.8,23.194,5.14204820230546
2025-09-11 16:35:00+00:00,114313.8,114343.2,114304.4,114318.3,63.152,5.181615946680207
2025-09-11 16:36:00+00:00,114318.4,114408.5,114318.3,114392.1,47.794,5.830526954426762
2025-09-11 16:37:00+00:00,114392.1,114420.1,114392.0,114417.7,54.704,6.055623455758941
2025-09-11 16:38:00+00:00,114417.6,114450.0,114415.9,114449.9,35.524,6.33875264884054
2025-09-11 16:39:00+00:00,114450.0,114479.7,114448.3,114470.9,54.047,6.523402122589506
2025-09-11 16:40:00+00:00,114470.9,114484.5,114470.0,114484.4,66.691,6.6421053557139675
2025-09-11 16:41:00+00:00,114484.5,114495.9,114452.9,114467.5,38.422,6.493506493506551
2025-09-11 16:42:00+00:00,114467.6,114471.7,114442.9,114447.8,54.225,6.320287701465865
2025-09-11 16:43:00+00:00,114447.8,114515.9,114447.8,114500.0,124.586,6.779273536213326
2025-09-11 16:44:00+00:00,114500.0,114541.1,114500.0,114500.6,141.096,6.784549235463233
2025-09-11 16:45:00+00:00,114500.5,114505.6,114426.2,114437.7,332.923,6.23148009742458
2025-09-11 16:46:00+00:00,114437.7,114500.1,114420.1,114500.0,133.446,6.779273536213326
2025-09-11 16:47:00+00:00,114500.0,114510.0,114462.1,114462.1,50.341,6.446025200256722
2025-09-11 16:48:00+00:00,114462.1,114470.1,114438.8,114441.1,94.9,6.261375726507756
2025-09-11 16:49:00+00:00,114441.1,114500.0,114441.0,114443.2,81.791,6.279840673882653
2025-09-11 16:50:00+00:00,114443.3,114462.8,114420.2,114426.9,20.963,6.1365175109251435
2025-09-11 16:51:00+00:00,114426.9,114459.0,114426.9,114430.9,89.85,6.171688839258227
2025-09-11 16:52:00+00:00,114430.9,114430.9,114386.0,114413.9,60.359,6.022210693842345
2025-09-11 16:53:00+00:00,114414.0,114440.0,114360.9,114360.9,133.483,5.556190593428267
2025-09-11 16:54:00+00:00,114360.9,114403.7,114347.2,114403.7,59.954,5.932523806592815
2025-09-11 16:55:00+00:00,114403.7,114439.9,114403.6,114439.9,47.109,6.25082432800772
2025-09-11 16:56:00+00:00,114439.8,114450.3,114439.8,114440.0,44.572,6.251703611216186
2025-09-11 16:57:00+00:00,114440.1,114469.6,114440.0,114459.9,39.509,6.426680969673582
2025-09-11 16:58:00+00:00,114459.9,114462.8,114459.9,114462.7,9.384,6.451300899506629
2025-09-11 16:59:00+00:00,114462.7,114462.8,114428.4,114428.4,25.03,6.149706759049911
2025-09-11 17:00:00+00:00,114428.5,114428.5,114357.0,114367.7,74.825,5.61598185159462
2025-09-11 17:01:00+00:00,114367.7,114432.1,114361.8,114366.5,52.995,5.605430453094584
2025-09-11 17:02:00+00:00,114366.4,114422.0,114366.4,114414.6,47.248,6.028365676300718
2025-09-11 17:03:00+00:00,114414.6,114415.8,114383.7,114414.6,74.642,6.028365676300718
2025-09-11 17:04:00+00:00,114414.5,114414.6,114354.0,114354.1,39.31,5.4963993352619145
2025-09-11 17:05:00+00:00,114354.0,114360.0,114324.0,114357.6,39.69,5.527174247553335
2025-09-11 17:06:00+00:00,114357.6,114405.6,114351.7,114405.5,26.95,5.9483509043427585
2025-09-11 17:07:00+00:00,114405.6,114424.0,114319.4,114319.5,46.239,5.192167345180243
2025-09-11 17:08:00+00:00,114319.5,114369.1,114307.6,114349.4,96.186,5.455073024470458
2025-09-11 17:09:00+00:00,114349.3,114396.5,114340.6,114396.4,17.603,5.868336132384799
2025-09-11 17:10:00+00:00,114396.4,114472.1,114396.4,114472.1,50.996,6.533953521089764
2025-09-11 17:11:00+00:00,114472.1,114498.8,114405.2,114405.2,145.058,5.945713054717805
2025-09-11 17:12:00+00:00,114405.2,114443.0,114402.6,114408.5,51.444,5.974729400592738
2025-09-11 17:13:00+00:00,114408.4,114408.5,114384.0,114384.0,23.14,5.75930501455213
2025-09-11 17:14:00+00:00,114384.1,114414.9,114384.0,114408.4,24.77,5.973850117384272
2025-09-11 17:15:00+00:00,114408.4,114440.2,114399.9,114412.1,15.797,6.006383596092624
2025-09-11 17:16:00+00:00,114412.1,114423.4,114393.9,114423.4,20.483,6.105742598633501
2025-09-11 17:17:00+00:00,114423.3,114423.4,114400.0,114400.0,8.164,5.8999903278846855
2025-09-11 17:18:00+00:00,114400.1,114410.0,114388.9,114403.3,22.295,5.929006673759618
2025-09-11 17:19:00+00:00,114403.3,114410.8,114274.3,114295.4,196.21,4.980260091973054
2025-09-11 17:20:00+00:00,114295.3,114358.4,114295.3,114345.0,52.382,5.416384563303955
2025-09-11 17:21:00+00:00,114344.9,114358.4,114335.3,114358.0,10.106,5.530691380386754
2025-09-11 17:22:00+00:00,114358.1,114411.6,114358.0,114411.5,14.9,6.001107896842495
2025-09-11 17:23:00+00:00,114411.5,114411.6,114387.3,114398.8,26.946,5.8894389293848715
2025-09-11 17:24:00+00:00,114398.7,114461.5,114398.7,114461.5,55.592,6.440749501006815
2025-09-11 17:25:00+00:00,114461.4,114519.7,114461.4,114519.7,146.462,6.952492328254012
2025-09-11 17:26:00+00:00,114519.7,114519.7,114484.7,114484.8,15.931,6.645622488547387
2025-09-11 17:27:00+00:00,114484.7,114484.8,114461.3,114462.1,31.233,6.446025200256722
2025-09-11 17:28:00+00:00,114462.0,114473.4,114433.9,114433.9,14.512,6.198067335507984
2025-09-11 17:29:00+00:00,114433.9,114434.0,114403.1,114403.1,11.438,5.927248107342908
2025-09-11 17:30:00+00:00,114403.1,114473.3,114403.1,114459.8,80.913,6.425801686465116
2025-09-11 17:31:00+00:00,114459.8,114459.8,114402.4,114430.3,20.723,6.16641314000832
2025-09-11 17:32:00+00:00,114430.3,114438.5,114400.1,114428.5,23.528,6.150586042258377
2025-09-11 17:33:00+00:00,114428.6,114473.3,114428.5,114473.2,13.975,6.543625636381112
2025-09-11 17:34:00+00:00,114473.2,114484.8,114473.2,114480.3,11.199,6.60605474417264
2025-09-11 17:35:00+00:00,114480.4,114491.8,114471.0,114489.3,29.031,6.6851902329221335
2025-09-11 17:36:00+00:00,114489.2,114515.0,114481.3,114515.0,43.489,6.9111660174625555
2025-09-11 17:37:00+00:00,114515.5,114520.3,114501.7,114501.7,30.96,6.794221350754803
2025-09-11 17:38:00+00:00,114501.8,114516.6,114488.0,114500.3,40.175,6.78191138583828
2025-09-11 17:39:00+00:00,114500.3,114519.4,114474.4,114519.4,45.998,6.949854478629058
2025-09-11 17:40:00+00:00,114519.4,114548.9,114519.3,114548.8,35.983,7.20836374187761
2025-09-11 17:41:00+00:00,114548.8,114548.9,114508.5,114518.2,51.092,6.939303080129022
2025-09-11 17:42:00+00:00,114518.2,114540.9,114495.0,114495.0,29.43,6.735309375796916
2025-09-11 17:43:00+00:00,114495.0,114524.3,114490.1,114524.3,19.336,6.992939355837224
2025-09-11 17:44:00+00:00,114524.2,114530.0,114524.2,114530.0,14.367,7.043058498711785
2025-09-11 17:45:00+00:00,114529.9,114554.4,114495.8,114495.8,76.862,6.742343641463533
2025-09-11 17:46:00+00:00,114495.2,114503.9,114462.8,114462.8,20.242,6.452180182715095
2025-09-11 17:47:00+00:00,114462.8,114462.9,114435.7,114437.7,30.69,6.23148009742458
2025-09-11 17:48:00+00:00,114437.7,114456.0,114422.8,114455.9,35.614,6.391509641340276
2025-09-11 17:49:00+00:00,114455.9,114466.0,114440.7,114449.4,16.216,6.334356232798877
2025-09-11 17:50:00+00:00,114449.5,114449.6,114440.9,114443.6,16.694,6.283357806716072
2025-09-11 17:51:00+00:00,114443.6,114453.4,114420.3,114453.4,25.117,6.369527561132182
2025-09-11 17:52:00+00:00,114453.4,114484.6,114446.8,114484.6,22.18,6.643863922130677
2025-09-11 17:53:00+00:00,114484.5,114508.9,114470.7,114508.8,17.241,6.85665045854611
2025-09-11 17:54:00+00:00,114508.8,114508.9,114453.9,114453.9,45.285,6.373923977173845
2025-09-11 17:55:00+00:00,114453.9,114500.0,114450.2,114499.9,19.781,6.77839425300486
2025-09-11 17:56:00+00:00,114499.9,114530.0,114499.9,114529.8,59.886,7.041299932295297
2025-09-11 17:57:00+00:00,114529.8,114529.8,114498.3,114498.4,13.822,6.765205004879871
2025-09-11 17:58:00+00:00,114498.4,114534.2,114498.3,114534.2,76.749,7.079988393461578
2025-09-11 17:59:00+00:00,114534.1,114534.2,114534.1,114534.1,18.868,7.079109110253334
2025-09-11 18:00:00+00:00,114534.1,114534.2,114502.9,114502.9,30.002,6.804772749254839
2025-09-11 18:01:00+00:00,114502.9,114530.8,114481.5,114530.7,35.484,7.049213481170158
2025-09-11 18:02:00+00:00,114530.7,114530.8,114518.1,114526.9,9.809,7.015800719253562
2025-09-11 18:03:00+00:00,114526.8,114526.9,114526.8,114526.8,7.294,7.014921436045318
2025-09-11 18:04:00+00:00,114526.8,114533.8,114526.8,114533.8,15.55,7.076471260628381
2025-09-11 18:05:00+00:00,114533.7,114564.0,114487.2,114487.2,296.51,6.666725285547237
2025-09-11 18:06:00+00:00,114487.2,114487.3,114420.2,114448.2,50.162,6.323804834299063
2025-09-11 18:07:00+00:00,114448.1,114489.0,114429.2,114476.5,23.893,6.5726419822560445
2025-09-11 18:08:00+00:00,114476.5,114476.5,114430.1,114430.2,16.75,6.165533856799854
2025-09-11 18:09:00+00:00,114430.1,114448.1,114430.1,114444.1,12.65,6.287754222757735
2025-09-11 18:10:00+00:00,114444.1,114464.2,114442.0,114442.1,37.891,6.270168558591083
2025-09-11 18:11:00+00:00,114442.1,114453.7,114423.6,114440.9,38.54,6.259617160091047
2025-09-11 18:12:00+00:00,114440.9,114440.9,114350.1,114350.2,51.333,5.462107290137075
2025-09-11 18:13:00+00:00,114350.2,114362.6,114342.0,114357.9,100.08,5.529812097178288
2025-09-11 18:14:00+00:00,114357.8,114357.9,114295.0,114295.0,51.749,4.976742959139635
2025-09-11 18:15:00+00:00,114295.0,114303.5,114213.3,114220.2,86.255,4.319039119309975
2025-09-11 18:16:00+00:00,114220.2,114243.4,114104.5,114105.9,291.512,3.314018412190256
2025-09-11 18:17:00+00:00,114105.9,114111.0,114008.5,114104.1,711.95,3.298191314440535
2025-09-11 18:18:00+00:00,114104.1,114117.9,114089.9,114105.4,59.131,3.309621996148593
2025-09-11 18:19:00+00:00,114105.3,114166.2,114105.3,114106.4,154.094,3.3184148282319192
2025-09-11 18:20:00+00:00,114106.3,114123.7,114061.0,114063.4,113.982,2.9403230486506615
2025-09-11 18:21:00+00:00,114063.4,114088.2,114050.3,114084.3,88.614,3.1240932391913834
2025-09-11 18:22:00+00:00,114084.4,114095.4,114075.8,114092.6,111.975,3.197073745482726
2025-09-11 18:23:00+00:00,114092.6,114129.4,114092.5,114125.0,39.2,3.481961504981035
2025-09-11 18:24:00+00:00,114125.1,114137.2,114113.5,114116.3,37.759,3.405463865856495
2025-09-11 18:25:00+00:00,114116.3,114179.5,114107.8,114167.3,122.296,3.8538983021041417
2025-09-11 18:26:00+00:00,114167.2,114179.5,114146.4,114146.5,55.427,3.6710073947718858
2025-09-11 18:27:00+00:00,114146.5,114146.5,114113.7,114113.7,22.063,3.3826025024399353
2025-09-11 18:28:00+00:00,114113.8,114116.6,114113.7,114116.5,14.822,3.4072224322732048
2025-09-11 18:29:00+00:00,114116.5,114168.4,114116.5,114159.2,41.621,3.782676362229509
2025-09-11 18:30:00+00:00,114159.1,114189.9,114159.1,114168.1,38.98,3.8609325677707584
2025-09-11 18:31:00+00:00,114168.0,114168.1,114132.4,114132.5,16.971,3.5479077456057606
2025-09-11 18:32:00+00:00,114132.4,114132.5,114113.7,114113.8,21.792,3.383481785648401
2025-09-11 18:33:00+00:00,114113.9,114114.1,114085.0,114099.7,55.291,3.259502853274032
2025-09-11 18:34:00+00:00,114099.7,114105.3,114099.6,114105.3,23.734,3.308742712940349
2025-09-11 18:35:00+00:00,114105.4,114108.8,114088.0,114088.1,16.129,3.157506001107979
2025-09-11 18:36:00+00:00,114088.1,114094.4,114063.2,114094.3,52.423,3.212021560024203
2025-09-11 18:37:00+00:00,114094.4,114136.7,114069.0,114136.7,49.94,3.5848376403555537
2025-09-11 18:38:00+00:00,114136.7,114136.7,114108.7,114108.8,10.059,3.3395176252319914
2025-09-11 18:39:00+00:00,114108.7,114140.0,114108.7,114140.0,71.065,3.6138539862304864
2025-09-11 18:40:00+00:00,114140.0,114216.2,114140.0,114216.2,149.154,4.28386779097667
2025-09-11 18:41:00+00:00,114216.1,114216.2,114178.0,114188.1,51.781,4.03678920943662
2025-09-11 18:42:00+00:00,114188.0,114188.1,114178.0,114188.0,15.76,4.035909926228154
2025-09-11 18:43:00+00:00,114188.0,114225.5,114188.0,114209.2,22.098,4.222317966393829
2025-09-11 18:44:00+00:00,114209.3,114209.3,114186.6,114186.7,14.308,4.024479244519874
2025-09-11 18:45:00+00:00,114186.6,114210.7,114186.6,114193.8,30.427,4.08690835231118
2025-09-11 18:46:00+00:00,114193.8,114193.8,114173.3,114173.4,20.027,3.9075345778121218
2025-09-11 18:47:00+00:00,114173.4,114181.8,114171.8,114181.7,15.008,3.980515084103464
2025-09-11 18:48:00+00:00,114181.7,114181.8,114181.7,114181.8,5.777,3.981394367311708
2025-09-11 18:49:00+00:00,114181.8,114218.1,114181.7,114184.3,46.14,4.003376447520024
2025-09-11 18:50:00+00:00,114184.4,114203.1,114151.6,114151.6,31.638,3.7158508383965394
2025-09-11 18:51:00+00:00,114151.6,114214.1,114140.2,114214.0,27.015,4.264523560393529
2025-09-11 18:52:00+00:00,114214.1,114244.9,114214.1,114232.3,23.524,4.4254323875176915
2025-09-11 18:53:00+00:00,114232.2,114232.3,114196.3,114196.3,19.361,4.108890432519496
2025-09-11 18:54:00+00:00,114196.4,114196.4,114145.5,114157.1,14.859,3.7642114148546124
2025-09-11 18:55:00+00:00,114157.0,114162.5,114157.0,114162.4,15.756,3.8108134248959757
2025-09-11 18:56:00+00:00,114162.5,114222.8,114162.4,114222.7,19.884,4.341021199518069
2025-09-11 18:57:00+00:00,114222.7,114274.9,114222.7,114258.3,59.817,4.654046021683067
2025-09-11 18:58:00+00:00,114258.3,114272.6,114252.6,114272.5,28.369,4.77890423726568
2025-09-11 18:59:00+00:00,114272.6,114272.6,114254.5,114254.5,8.296,4.620633259766693
2025-09-11 19:00:00+00:00,114254.5,114254.5,114202.5,114224.5,36.454,4.356848297268012
2025-09-11 19:01:00+00:00,114224.5,114258.6,114224.4,114258.5,22.195,4.655804588099777
2025-09-11 19:02:00+00:00,114258.6,114270.0,114258.5,114259.3,19.827,4.662838853766393
2025-09-11 19:03:00+00:00,114259.3,114285.4,114259.2,114285.3,17.626,4.891452487931769
2025-09-11 19:04:00+00:00,114285.3,114285.4,114265.3,114265.4,20.926,4.716475129474373
2025-09-11 19:05:00+00:00,114265.4,114294.5,114265.3,114294.5,47.554,4.972346543097972
2025-09-11 19:06:00+00:00,114294.5,114365.9,114294.5,114359.9,63.845,5.547397761344941
2025-09-11 19:07:00+00:00,114360.0,114360.0,114300.0,114300.1,52.636,5.021586402764511
2025-09-11 19:08:00+00:00,114300.1,114300.2,114237.7,114237.7,21.894,4.472913680767521
2025-09-11 19:09:00+00:00,114237.8,114268.6,114221.8,114221.9,41.74,4.3339869338514525
